id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,type,participant_id,number,question,response
340,2018-03-15 01:55:58.972237,,,,,,f,,question,95,3,"",""
341,2018-03-15 01:55:59.053096,,,,,,f,,question,95,4,"",""
342,2018-03-15 02:48:56.633138,,,,,,f,,question,96,1,time,7
343,2018-03-15 02:48:56.676674,,,,,,f,,question,96,2,multi-confusing,N/A
344,2018-03-15 02:48:56.722177,,,,,,f,,question,96,3,"",""
345,2018-03-15 02:48:56.769306,,,,,,f,,question,96,4,"",""
346,2018-03-15 02:59:38.304954,,,,,,f,,question,97,1,time,7
347,2018-03-15 02:59:38.358495,,,,,,f,,question,97,2,multi-confusing,""
348,2018-03-15 02:59:38.423814,,,,,,f,,question,97,3,"",""
349,2018-03-15 02:59:38.482728,,,,,,f,,question,97,4,"",""
350,2018-03-15 03:29:52.384684,,,,,,f,,question,98,1,time,12
351,2018-03-15 03:29:52.472739,,,,,,f,,question,98,2,multi-confusing,no
352,2018-03-15 03:29:52.552156,,,,,,f,,question,98,3,"",""
353,2018-03-15 03:29:52.628463,,,,,,f,,question,98,4,"",""
354,2018-03-15 04:35:59.829581,,,,,,f,,question,100,1,time,10
355,2018-03-15 04:35:59.94489,,,,,,f,,question,100,2,multi-confusing,no
356,2018-03-15 04:36:00.059375,,,,,,f,,question,100,3,"",""
357,2018-03-15 04:36:00.176958,,,,,,f,,question,100,4,"",""
358,2018-03-15 04:52:55.522475,,,,,,f,,question,101,1,time,0
359,2018-03-15 04:52:55.613242,,,,,,f,,question,101,2,multi-confusing,no
360,2018-03-15 04:52:55.705407,,,,,,f,,question,101,3,"",""
361,2018-03-15 04:52:55.799163,,,,,,f,,question,101,4,"",""
362,2018-03-15 05:03:37.639005,,,,,,f,,question,102,1,time,15
363,2018-03-15 05:03:37.723477,,,,,,f,,question,102,2,multi-confusing,Having extra parts that weren't tested to choose from.
364,2018-03-15 05:03:37.811283,,,,,,f,,question,102,3,"",""
365,2018-03-15 05:03:37.90207,,,,,,f,,question,102,4,"",""
366,2018-03-15 06:43:51.426543,,,,,,f,,question,103,1,time,12
367,2018-03-15 06:43:51.564565,,,,,,f,,question,103,2,multi-confusing,I did find the amount of parts I could use confusing. I wasn't sure if I had a limited or unlimited amount so I based it on the number of parts each round on the previous designs.
368,2018-03-15 06:43:51.675422,,,,,,f,,question,103,3,"",""
369,2018-03-15 06:43:51.834577,,,,,,f,,question,103,4,"",""
370,2018-03-15 06:52:22.910963,,,,,,f,,question,104,1,time,5
371,2018-03-15 06:52:23.048594,,,,,,f,,question,104,2,multi-confusing,not really. it was just hard trying to figure out if there was any type of pattern between the items that were faulty and the items that weren't
372,2018-03-15 06:52:23.162925,,,,,,f,,question,104,3,"",""
373,2018-03-15 06:52:23.278033,,,,,,f,,question,104,4,"",""
374,2018-03-15 07:29:12.458535,,,,,,f,,question,105,1,time,12
375,2018-03-15 07:29:12.950027,,,,,,f,,question,105,2,multi-confusing,None
376,2018-03-15 07:29:13.724311,,,,,,f,,question,105,3,"",""
377,2018-03-15 07:29:14.263206,,,,,,f,,question,105,4,"",""
378,2018-03-15 07:48:00.779397,,,,,,f,,question,106,1,time,12
379,2018-03-15 07:48:00.922845,,,,,,f,,question,106,2,multi-confusing,No. Once I did the first test task I understood it.
380,2018-03-15 07:48:01.112619,,,,,,f,,question,106,3,"",""
381,2018-03-15 07:48:01.241267,,,,,,f,,question,106,4,"",""
382,2018-03-15 08:23:00.992366,,,,,,f,,question,107,1,time,10
383,2018-03-15 08:23:01.041525,,,,,,f,,question,107,2,multi-confusing,""
384,2018-03-15 08:23:01.094875,,,,,,f,,question,107,3,"",""
385,2018-03-15 08:23:01.142629,,,,,,f,,question,107,4,"",""
386,2018-03-15 08:37:44.953204,,,,,,f,,question,108,1,time,10
387,2018-03-15 08:37:45.063469,,,,,,f,,question,108,2,multi-confusing,"no,but it was difficult"
388,2018-03-15 08:37:45.153903,,,,,,f,,question,108,3,"",""
389,2018-03-15 08:37:45.239062,,,,,,f,,question,108,4,"",""
390,2018-03-15 08:52:13.789527,,,,,,f,,question,109,1,time,10
391,2018-03-15 08:52:14.066157,,,,,,f,,question,109,2,multi-confusing,""
392,2018-03-15 08:52:14.288051,,,,,,f,,question,109,3,"",""
393,2018-03-15 08:52:14.476582,,,,,,f,,question,109,4,"",""
394,2018-03-15 10:28:15.458446,,,,,,f,,question,110,1,time,10
395,2018-03-15 10:28:15.5344,,,,,,f,,question,110,2,multi-confusing,As long as failure rate < 1/2 why not choose all parts? 
396,2018-03-15 10:28:15.607965,,,,,,f,,question,110,3,"",""
397,2018-03-15 10:28:15.693958,,,,,,f,,question,110,4,"",""
398,2018-03-15 10:42:02.304213,,,,,,f,,question,111,1,time,10
399,2018-03-15 10:42:02.37699,,,,,,f,,question,111,2,multi-confusing,no
400,2018-03-15 10:42:02.445787,,,,,,f,,question,111,3,"",""
401,2018-03-15 10:42:02.50926,,,,,,f,,question,111,4,"",""
402,2018-03-15 11:26:41.861156,,,,,,f,,question,112,1,time,15
403,2018-03-15 11:26:41.936754,,,,,,f,,question,112,2,multi-confusing,No
404,2018-03-15 11:26:42.013323,,,,,,f,,question,112,3,"",""
405,2018-03-15 11:26:42.076344,,,,,,f,,question,112,4,"",""
406,2018-03-15 11:51:59.134746,,,,,,f,,question,113,1,time,10
407,2018-03-15 11:51:59.249598,,,,,,f,,question,113,2,multi-confusing,i wasn't sure how many parts were supposed to be added
408,2018-03-15 11:51:59.419915,,,,,,f,,question,113,3,"",""
409,2018-03-15 11:51:59.585349,,,,,,f,,question,113,4,"",""
410,2018-03-15 12:18:54.779928,,,,,,f,,question,114,1,time,12
411,2018-03-15 12:18:54.840313,,,,,,f,,question,114,2,multi-confusing,Nothing was confusing. It was enjoyable! 
412,2018-03-15 12:18:54.901766,,,,,,f,,question,114,3,"",""
413,2018-03-15 12:18:54.951406,,,,,,f,,question,114,4,"",""
418,2018-03-15 12:48:38.619405,,,,,,f,,question,116,1,time,15
420,2018-03-15 12:48:38.774902,,,,,,f,,question,116,3,"",""
423,2018-03-15 13:39:17.733173,,,,,,f,,question,118,2,multi-confusing,no
425,2018-03-15 13:39:17.916599,,,,,,f,,question,118,4,"",""
446,2018-03-15 18:34:18.548957,,,,,,f,,question,126,1,time,5
447,2018-03-15 18:34:18.690077,,,,,,f,,question,126,2,multi-confusing,Nothing
451,2018-03-15 19:22:11.762675,,,,,,f,,question,127,2,multi-confusing,There seemed to be no point. I couuld have never used any tools and there would have been no penalty. I needed a goal to strive for rather than my own intrigue. 
468,2018-03-15 21:12:23.771684,,,,,,f,,question,132,3,"",""
476,2018-03-15 22:20:05.6422,,,,,,f,,question,135,3,"",""
477,2018-03-15 22:20:05.754331,,,,,,f,,question,135,4,"",""
487,2018-03-15 23:50:52.575624,,,,,,f,,question,138,2,multi-confusing,No.
488,2018-03-15 23:50:52.705489,,,,,,f,,question,138,3,"",""
496,2018-03-16 01:23:39.36258,,,,,,f,,question,140,3,"",""
414,2018-03-15 12:26:01.889926,,,,,,f,,question,115,1,time,7
415,2018-03-15 12:26:02.011592,,,,,,f,,question,115,2,multi-confusing,It was good
416,2018-03-15 12:26:02.154461,,,,,,f,,question,115,3,"",""
417,2018-03-15 12:26:02.278892,,,,,,f,,question,115,4,"",""
419,2018-03-15 12:48:38.698324,,,,,,f,,question,116,2,multi-confusing,no
421,2018-03-15 12:48:38.849111,,,,,,f,,question,116,4,"",""
424,2018-03-15 13:39:17.81928,,,,,,f,,question,118,3,"",""
422,2018-03-15 13:39:17.626237,,,,,,f,,question,118,1,time,7
426,2018-03-15 14:58:37.998676,,,,,,f,,question,119,1,time,10
427,2018-03-15 14:58:38.172748,,,,,,f,,question,119,2,multi-confusing,""
428,2018-03-15 14:58:38.321984,,,,,,f,,question,119,3,"",""
429,2018-03-15 14:58:38.467842,,,,,,f,,question,119,4,"",""
430,2018-03-15 15:13:42.637821,,,,,,f,,question,120,1,time,12
431,2018-03-15 15:13:42.69665,,,,,,f,,question,120,2,multi-confusing,""
432,2018-03-15 15:13:42.770904,,,,,,f,,question,120,3,"",""
433,2018-03-15 15:13:42.846959,,,,,,f,,question,120,4,"",""
434,2018-03-15 15:35:02.84392,,,,,,f,,question,121,1,time,7
435,2018-03-15 15:35:02.888049,,,,,,f,,question,121,2,multi-confusing,""
436,2018-03-15 15:35:02.932398,,,,,,f,,question,121,3,"",""
437,2018-03-15 15:35:02.976489,,,,,,f,,question,121,4,"",""
438,2018-03-15 16:07:17.7663,,,,,,f,,question,122,1,time,7
439,2018-03-15 16:07:17.854629,,,,,,f,,question,122,2,multi-confusing,Nope
440,2018-03-15 16:07:17.938384,,,,,,f,,question,122,3,"",""
441,2018-03-15 16:07:18.013965,,,,,,f,,question,122,4,"",""
442,2018-03-15 16:23:21.667193,,,,,,f,,question,123,1,time,12
443,2018-03-15 16:23:21.769945,,,,,,f,,question,123,2,multi-confusing,Nothing
444,2018-03-15 16:23:21.869401,,,,,,f,,question,123,3,"",""
445,2018-03-15 16:23:21.943971,,,,,,f,,question,123,4,"",""
448,2018-03-15 18:34:18.818214,,,,,,f,,question,126,3,"",""
449,2018-03-15 18:34:18.959276,,,,,,f,,question,126,4,"",""
450,2018-03-15 19:22:11.670831,,,,,,f,,question,127,1,time,5
452,2018-03-15 19:22:11.826937,,,,,,f,,question,127,3,"",""
453,2018-03-15 19:22:11.882754,,,,,,f,,question,127,4,"",""
454,2018-03-15 20:04:16.287108,,,,,,f,,question,129,1,time,10
455,2018-03-15 20:04:16.388289,,,,,,f,,question,129,2,multi-confusing,No. Everything was explained to me clearly.
456,2018-03-15 20:04:16.583942,,,,,,f,,question,129,3,"",""
457,2018-03-15 20:04:16.663276,,,,,,f,,question,129,4,"",""
458,2018-03-15 20:41:23.65857,,,,,,f,,question,130,1,time,10
459,2018-03-15 20:41:23.771917,,,,,,f,,question,130,2,multi-confusing,no
460,2018-03-15 20:41:23.880534,,,,,,f,,question,130,3,"",""
461,2018-03-15 20:41:24.004795,,,,,,f,,question,130,4,"",""
462,2018-03-15 20:53:50.531371,,,,,,f,,question,131,1,time,10
463,2018-03-15 20:53:50.597655,,,,,,f,,question,131,2,multi-confusing,"I wasn't sure how many parts I was supposed to use on each ship,  I don't know if mattered or not.  I did understand though to at least not pick parts that performed badly on the prior players ships."
464,2018-03-15 20:53:50.67006,,,,,,f,,question,131,3,"",""
465,2018-03-15 20:53:50.732594,,,,,,f,,question,131,4,"",""
466,2018-03-15 21:12:23.576412,,,,,,f,,question,132,1,time,10
467,2018-03-15 21:12:23.673767,,,,,,f,,question,132,2,multi-confusing,"No, I didn't find anything to be confusing. I think the instructions were clear."
469,2018-03-15 21:12:23.868109,,,,,,f,,question,132,4,"",""
470,2018-03-15 22:01:19.508254,,,,,,f,,question,134,1,time,10
471,2018-03-15 22:01:19.608207,,,,,,f,,question,134,2,multi-confusing,none
472,2018-03-15 22:01:19.721845,,,,,,f,,question,134,3,"",""
473,2018-03-15 22:01:19.838505,,,,,,f,,question,134,4,"",""
474,2018-03-15 22:20:05.046145,,,,,,f,,question,135,1,time,10
475,2018-03-15 22:20:05.180678,,,,,,f,,question,135,2,multi-confusing,"Each new set of parts, especially when not used by the last person, were hard to figure out whether or not they were reliable."
478,2018-03-15 23:01:11.910784,,,,,,f,,question,136,1,time,5
479,2018-03-15 23:01:12.018157,,,,,,f,,question,136,2,multi-confusing,Yes. Parts failed more often than expected even picking parts that seemed to do well on previous participants flights. The failure rates were entirely random and I did just as well selecting any old part.
480,2018-03-15 23:01:12.1217,,,,,,f,,question,136,3,"",""
481,2018-03-15 23:01:12.282923,,,,,,f,,question,136,4,"",""
482,2018-03-15 23:15:13.86466,,,,,,f,,question,137,1,time,12
483,2018-03-15 23:15:13.988498,,,,,,f,,question,137,2,multi-confusing,no
484,2018-03-15 23:15:14.107081,,,,,,f,,question,137,3,"",""
485,2018-03-15 23:15:14.221602,,,,,,f,,question,137,4,"",""
486,2018-03-15 23:50:52.405071,,,,,,f,,question,138,1,time,12
489,2018-03-15 23:50:52.894911,,,,,,f,,question,138,4,"",""
490,2018-03-16 01:16:11.391678,,,,,,f,,question,139,1,time,5
491,2018-03-16 01:16:11.457558,,,,,,f,,question,139,2,multi-confusing,No
492,2018-03-16 01:16:11.508139,,,,,,f,,question,139,3,"",""
493,2018-03-16 01:16:11.560947,,,,,,f,,question,139,4,"",""
494,2018-03-16 01:23:39.15018,,,,,,f,,question,140,1,time,5
495,2018-03-16 01:23:39.252542,,,,,,f,,question,140,2,multi-confusing,confused on how many things i was suppose to put on each spaceship
497,2018-03-16 01:23:39.458433,,,,,,f,,question,140,4,"",""
498,2018-03-16 01:40:55.78311,,,,,,f,,question,141,1,time,12
499,2018-03-16 01:40:55.936411,,,,,,f,,question,141,2,multi-confusing,No.
500,2018-03-16 01:40:56.065342,,,,,,f,,question,141,3,"",""
501,2018-03-16 01:40:56.184677,,,,,,f,,question,141,4,"",""
502,2018-03-16 02:13:17.752933,,,,,,f,,question,142,1,time,7
503,2018-03-16 02:13:17.856822,,,,,,f,,question,142,2,multi-confusing,No.
504,2018-03-16 02:13:17.944249,,,,,,f,,question,142,3,"",""
505,2018-03-16 02:13:18.028378,,,,,,f,,question,142,4,"",""
506,2018-03-16 02:43:37.808463,,,,,,f,,question,144,1,time,12
507,2018-03-16 02:43:37.893227,,,,,,f,,question,144,2,multi-confusing,""
508,2018-03-16 02:43:37.957069,,,,,,f,,question,144,3,"",""
509,2018-03-16 02:43:38.031518,,,,,,f,,question,144,4,"",""
510,2018-03-16 02:51:33.034825,,,,,,f,,question,145,1,time,7
511,2018-03-16 02:51:33.174019,,,,,,f,,question,145,2,multi-confusing,No
512,2018-03-16 02:51:33.356716,,,,,,f,,question,145,3,"",""
513,2018-03-16 02:51:33.514354,,,,,,f,,question,145,4,"",""
514,2018-03-16 02:57:52.789245,,,,,,f,,question,146,1,time,7
515,2018-03-16 02:57:52.883813,,,,,,f,,question,146,2,multi-confusing,no
516,2018-03-16 02:57:53.017475,,,,,,f,,question,146,3,"",""
517,2018-03-16 02:57:53.125536,,,,,,f,,question,146,4,"",""
518,2018-03-16 03:10:41.541954,,,,,,f,,question,147,1,time,12
519,2018-03-16 03:10:41.591542,,,,,,f,,question,147,2,multi-confusing,No.
520,2018-03-16 03:10:41.670442,,,,,,f,,question,147,3,"",""
521,2018-03-16 03:10:41.95495,,,,,,f,,question,147,4,"",""
522,2018-03-16 03:26:52.933193,,,,,,f,,question,148,1,time,15
523,2018-03-16 03:26:53.152514,,,,,,f,,question,148,2,multi-confusing,no
524,2018-03-16 03:26:53.275815,,,,,,f,,question,148,3,"",""
548,2018-03-16 06:19:15.20285,,,,,,f,,question,154,3,"",""
553,2018-03-16 06:30:12.062802,,,,,,f,,question,156,4,"",""
592,2018-03-16 09:41:36.89251,,,,,,f,,question,167,3,"",""
593,2018-03-16 09:41:36.938067,,,,,,f,,question,167,4,"",""
525,2018-03-16 03:26:53.39521,,,,,,f,,question,148,4,"",""
529,2018-03-16 03:43:41.660367,,,,,,f,,question,149,4,"",""
541,2018-03-16 05:36:35.176964,,,,,,f,,question,152,4,"",""
546,2018-03-16 06:19:14.983497,,,,,,f,,question,154,1,time,12
549,2018-03-16 06:19:15.31941,,,,,,f,,question,154,4,"",""
564,2018-03-16 08:12:12.74153,,,,,,f,,question,160,3,"",""
574,2018-03-16 08:46:50.54086,,,,,,f,,question,163,1,time,7
575,2018-03-16 08:46:50.643626,,,,,,f,,question,163,2,multi-confusing,No
577,2018-03-16 08:46:50.835499,,,,,,f,,question,163,4,"",""
597,2018-03-16 10:18:04.640718,,,,,,f,,question,168,4,"",""
526,2018-03-16 03:43:41.551707,,,,,,f,,question,149,1,time,12
532,2018-03-16 04:28:06.621278,,,,,,f,,question,150,3,"",""
533,2018-03-16 04:28:07.334257,,,,,,f,,question,150,4,"",""
527,2018-03-16 03:43:41.584979,,,,,,f,,question,149,2,multi-confusing,""
530,2018-03-16 04:28:02.718915,,,,,,f,,question,150,1,time,7
537,2018-03-16 04:47:54.753247,,,,,,f,,question,151,4,"",""
547,2018-03-16 06:19:15.08657,,,,,,f,,question,154,2,multi-confusing,Not really.
552,2018-03-16 06:30:11.968195,,,,,,f,,question,156,3,"",""
555,2018-03-16 06:45:23.522641,,,,,,f,,question,157,2,multi-confusing,no
559,2018-03-16 06:56:11.518875,,,,,,f,,question,159,2,multi-confusing,No
562,2018-03-16 08:12:12.536263,,,,,,f,,question,160,1,time,10
567,2018-03-16 08:21:11.695306,,,,,,f,,question,161,2,multi-confusing,no
589,2018-03-16 09:30:52.686124,,,,,,f,,question,166,4,"",""
528,2018-03-16 03:43:41.619364,,,,,,f,,question,149,3,"",""
536,2018-03-16 04:47:54.48822,,,,,,f,,question,151,3,"",""
551,2018-03-16 06:30:11.885527,,,,,,f,,question,156,2,multi-confusing,I initially didn't realize I would only get one set of testflights but I figured that out quick. 
566,2018-03-16 08:21:11.628777,,,,,,f,,question,161,1,time,5
571,2018-03-16 08:30:09.026502,,,,,,f,,question,162,2,multi-confusing,None
587,2018-03-16 09:30:52.524109,,,,,,f,,question,166,2,multi-confusing,no
531,2018-03-16 04:28:05.960824,,,,,,f,,question,150,2,multi-confusing,No
554,2018-03-16 06:45:23.443795,,,,,,f,,question,157,1,time,7
558,2018-03-16 06:56:11.048461,,,,,,f,,question,159,1,time,12
586,2018-03-16 09:30:52.401855,,,,,,f,,question,166,1,time,7
591,2018-03-16 09:41:36.851122,,,,,,f,,question,167,2,multi-confusing,No.
596,2018-03-16 10:18:04.519474,,,,,,f,,question,168,3,"",""
534,2018-03-16 04:47:53.943951,,,,,,f,,question,151,1,time,12
535,2018-03-16 04:47:54.234739,,,,,,f,,question,151,2,multi-confusing,no
538,2018-03-16 05:36:34.997826,,,,,,f,,question,152,1,time,10
539,2018-03-16 05:36:35.050012,,,,,,f,,question,152,2,multi-confusing,Nothing!
540,2018-03-16 05:36:35.112452,,,,,,f,,question,152,3,"",""
542,2018-03-16 05:51:48.05143,,,,,,f,,question,153,1,time,5
543,2018-03-16 05:51:48.161065,,,,,,f,,question,153,2,multi-confusing,no
544,2018-03-16 05:51:48.254359,,,,,,f,,question,153,3,"",""
545,2018-03-16 05:51:48.33625,,,,,,f,,question,153,4,"",""
578,2018-03-16 09:06:13.364042,,,,,,f,,question,164,1,time,12
579,2018-03-16 09:06:13.456057,,,,,,f,,question,164,2,multi-confusing,No
550,2018-03-16 06:30:11.79194,,,,,,f,,question,156,1,time,10
556,2018-03-16 06:45:23.603342,,,,,,f,,question,157,3,"",""
557,2018-03-16 06:45:23.704767,,,,,,f,,question,157,4,"",""
560,2018-03-16 06:56:12.01539,,,,,,f,,question,159,3,"",""
561,2018-03-16 06:56:12.516627,,,,,,f,,question,159,4,"",""
563,2018-03-16 08:12:12.650852,,,,,,f,,question,160,2,multi-confusing,No. It was clear and very interesting! 
565,2018-03-16 08:12:12.823191,,,,,,f,,question,160,4,"",""
568,2018-03-16 08:21:11.817412,,,,,,f,,question,161,3,"",""
569,2018-03-16 08:21:11.919803,,,,,,f,,question,161,4,"",""
573,2018-03-16 08:30:09.269739,,,,,,f,,question,162,4,"",""
583,2018-03-16 09:19:58.204644,,,,,,f,,question,165,2,multi-confusing,no
588,2018-03-16 09:30:52.61418,,,,,,f,,question,166,3,"",""
594,2018-03-16 10:18:04.258384,,,,,,f,,question,168,1,time,0
570,2018-03-16 08:30:08.889136,,,,,,f,,question,162,1,time,5
580,2018-03-16 09:06:13.552769,,,,,,f,,question,164,3,"",""
585,2018-03-16 09:19:58.788807,,,,,,f,,question,165,4,"",""
595,2018-03-16 10:18:04.378372,,,,,,f,,question,168,2,multi-confusing,ALL OF IT WAS CONFUSING AND NONE OF IT MADE SENSE
572,2018-03-16 08:30:09.126192,,,,,,f,,question,162,3,"",""
576,2018-03-16 08:46:50.740205,,,,,,f,,question,163,3,"",""
581,2018-03-16 09:06:13.700971,,,,,,f,,question,164,4,"",""
582,2018-03-16 09:19:57.91445,,,,,,f,,question,165,1,time,5
584,2018-03-16 09:19:58.495791,,,,,,f,,question,165,3,"",""
590,2018-03-16 09:41:36.816019,,,,,,f,,question,167,1,time,10
598,2018-03-16 11:38:03.387978,,,,,,f,,question,169,1,time,10
599,2018-03-16 11:38:03.455146,,,,,,f,,question,169,2,multi-confusing,no
600,2018-03-16 11:38:03.533876,,,,,,f,,question,169,3,"",""
601,2018-03-16 11:38:03.616061,,,,,,f,,question,169,4,"",""
602,2018-03-16 12:06:07.393657,,,,,,f,,question,170,1,time,15
603,2018-03-16 12:06:07.437974,,,,,,f,,question,170,2,multi-confusing,no
604,2018-03-16 12:06:07.482939,,,,,,f,,question,170,3,"",""
605,2018-03-16 12:06:07.561541,,,,,,f,,question,170,4,"",""
606,2018-03-16 12:19:33.969795,,,,,,f,,question,171,1,time,10
607,2018-03-16 12:19:34.027601,,,,,,f,,question,171,2,multi-confusing,Yes. I was having trouble deselecting or changing parts.
608,2018-03-16 12:19:34.078406,,,,,,f,,question,171,3,"",""
609,2018-03-16 12:19:34.148325,,,,,,f,,question,171,4,"",""
610,2018-03-16 12:26:20.247311,,,,,,f,,question,172,1,time,10
611,2018-03-16 12:26:20.331348,,,,,,f,,question,172,2,multi-confusing,Could not really see any pattern to it
612,2018-03-16 12:26:20.414991,,,,,,f,,question,172,3,"",""
613,2018-03-16 12:26:20.49368,,,,,,f,,question,172,4,"",""
614,2018-03-16 12:39:20.327963,,,,,,f,,question,173,1,time,7
615,2018-03-16 12:39:20.423874,,,,,,f,,question,173,2,multi-confusing,""
616,2018-03-16 12:39:20.513495,,,,,,f,,question,173,3,"",""
617,2018-03-16 12:39:20.578565,,,,,,f,,question,173,4,"",""
618,2018-03-16 12:48:51.302944,,,,,,f,,question,174,1,time,5
619,2018-03-16 12:48:51.348958,,,,,,f,,question,174,2,multi-confusing,""
620,2018-03-16 12:48:51.422687,,,,,,f,,question,174,3,"",""
621,2018-03-16 12:48:51.467386,,,,,,f,,question,174,4,"",""
622,2018-03-16 13:24:51.004406,,,,,,f,,question,175,1,time,15
623,2018-03-16 13:24:51.072987,,,,,,f,,question,175,2,multi-confusing,were part failures completely random or was previous behavior meant to be predictive?
624,2018-03-16 13:24:51.1206,,,,,,f,,question,175,3,"",""
625,2018-03-16 13:24:51.21319,,,,,,f,,question,175,4,"",""
626,2018-03-16 14:36:50.035246,,,,,,f,,question,178,1,time,10
627,2018-03-16 14:36:50.187884,,,,,,f,,question,178,2,multi-confusing,No
628,2018-03-16 14:36:50.32417,,,,,,f,,question,178,3,"",""
629,2018-03-16 14:36:50.485664,,,,,,f,,question,178,4,"",""
630,2018-03-16 16:10:11.654472,,,,,,f,,question,179,1,time,10
631,2018-03-16 16:10:11.771942,,,,,,f,,question,179,2,multi-confusing,no
632,2018-03-16 16:10:12.16401,,,,,,f,,question,179,3,"",""
633,2018-03-16 16:10:12.547492,,,,,,f,,question,179,4,"",""
634,2018-03-16 16:30:25.692491,,,,,,f,,question,180,1,time,12
635,2018-03-16 16:30:25.908418,,,,,,f,,question,180,2,multi-confusing,None
636,2018-03-16 16:30:26.390702,,,,,,f,,question,180,3,"",""
637,2018-03-16 16:30:26.754261,,,,,,f,,question,180,4,"",""
638,2018-03-16 17:18:43.875109,,,,,,f,,question,181,1,time,0
639,2018-03-16 17:18:43.951373,,,,,,f,,question,181,2,multi-confusing,not really - hard to determine which parts would work better than the examples shown
640,2018-03-16 17:18:44.027813,,,,,,f,,question,181,3,"",""
641,2018-03-16 17:18:44.088841,,,,,,f,,question,181,4,"",""
642,2018-03-16 17:42:52.043359,,,,,,f,,question,182,1,time,12
643,2018-03-16 17:42:52.136733,,,,,,f,,question,182,2,multi-confusing,""
644,2018-03-16 17:42:52.217572,,,,,,f,,question,182,3,"",""
645,2018-03-16 17:42:52.312958,,,,,,f,,question,182,4,"",""
646,2018-03-16 17:55:14.828816,,,,,,f,,question,183,1,time,5
647,2018-03-16 17:55:14.919221,,,,,,f,,question,183,2,multi-confusing,"No, it made sense. Have a great day! :)"
648,2018-03-16 17:55:15.017455,,,,,,f,,question,183,3,"",""
649,2018-03-16 17:55:15.096701,,,,,,f,,question,183,4,"",""
650,2018-03-16 18:13:51.384213,,,,,,f,,question,184,1,time,10
651,2018-03-16 18:13:51.45296,,,,,,f,,question,184,2,multi-confusing,""
652,2018-03-16 18:13:51.534337,,,,,,f,,question,184,3,"",""
653,2018-03-16 18:13:51.60606,,,,,,f,,question,184,4,"",""
654,2018-03-16 18:26:49.834841,,,,,,f,,question,185,1,time,12
655,2018-03-16 18:26:49.990413,,,,,,f,,question,185,2,multi-confusing,Yes. I couldn't figure out what the puzzle was. I kept trying to figure out a pattern.
656,2018-03-16 18:26:50.149752,,,,,,f,,question,185,3,"",""
657,2018-03-16 18:26:50.29657,,,,,,f,,question,185,4,"",""
658,2018-03-16 18:41:15.537682,,,,,,f,,question,186,1,time,12
659,2018-03-16 18:41:15.652679,,,,,,f,,question,186,2,multi-confusing,I thought I would be able to exchange out parts between each flight.
660,2018-03-16 18:41:15.766747,,,,,,f,,question,186,3,"",""
661,2018-03-16 18:41:15.885497,,,,,,f,,question,186,4,"",""
662,2018-03-16 18:53:22.87174,,,,,,f,,question,187,1,time,10
663,2018-03-16 18:53:22.943429,,,,,,f,,question,187,2,multi-confusing,Nothing like that
664,2018-03-16 18:53:23.029291,,,,,,f,,question,187,3,"",""
665,2018-03-16 18:53:23.165151,,,,,,f,,question,187,4,"",""
666,2018-03-16 19:10:59.91681,,,,,,f,,question,188,1,time,10
667,2018-03-16 19:11:00.028131,,,,,,f,,question,188,2,multi-confusing,No.
668,2018-03-16 19:11:00.152645,,,,,,f,,question,188,3,"",""
669,2018-03-16 19:11:00.253469,,,,,,f,,question,188,4,"",""
670,2018-03-16 19:20:24.500821,,,,,,f,,question,189,1,time,7
671,2018-03-16 19:20:24.59232,,,,,,f,,question,189,2,multi-confusing,""
672,2018-03-16 19:20:24.709565,,,,,,f,,question,189,3,"",""
673,2018-03-16 19:20:24.796477,,,,,,f,,question,189,4,"",""
674,2018-03-16 19:28:48.210238,,,,,,f,,question,191,1,time,10
675,2018-03-16 19:28:48.379981,,,,,,f,,question,191,2,multi-confusing,no
676,2018-03-16 19:28:48.526278,,,,,,f,,question,191,3,"",""
677,2018-03-16 19:28:48.652311,,,,,,f,,question,191,4,"",""
678,2018-03-16 21:21:49.35754,,,,,,f,,question,195,1,time,10
679,2018-03-16 21:21:49.452555,,,,,,f,,question,195,2,multi-confusing,"Nope, everything was pretty straightforward."
680,2018-03-16 21:21:49.546773,,,,,,f,,question,195,3,"",""
681,2018-03-16 21:21:49.634572,,,,,,f,,question,195,4,"",""
682,2018-03-16 21:31:00.697567,,,,,,f,,question,196,1,time,12
683,2018-03-16 21:31:00.798286,,,,,,f,,question,196,2,multi-confusing,no
684,2018-03-16 21:31:00.899463,,,,,,f,,question,196,3,"",""
685,2018-03-16 21:31:01.031243,,,,,,f,,question,196,4,"",""
686,2018-03-16 21:45:27.323207,,,,,,f,,question,198,1,time,10
688,2018-03-16 21:45:27.519107,,,,,,f,,question,198,3,"",""
699,2018-03-16 23:46:09.315547,,,,,,f,,question,202,2,multi-confusing,No
687,2018-03-16 21:45:27.42468,,,,,,f,,question,198,2,multi-confusing,no
689,2018-03-16 21:45:27.609272,,,,,,f,,question,198,4,"",""
690,2018-03-16 22:35:57.398968,,,,,,f,,question,200,1,time,5
705,2018-03-17 00:04:24.154187,,,,,,f,,question,204,4,"",""
707,2018-03-17 00:17:12.278793,,,,,,f,,question,205,2,multi-confusing,"Nope, thank you!"
691,2018-03-16 22:35:57.516548,,,,,,f,,question,200,2,multi-confusing,no
